DEBUG 2025-09-02 10:32:29,662 autoreload File /usr/local/lib/python3.11/site-packages/idna/package_data.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,662 autoreload File /usr/local/lib/python3.11/site-packages/rest_framework/generics.py first seen with mtime 1756717837.0
DEBUG 2025-09-02 10:32:29,663 autoreload File /usr/local/lib/python3.11/site-packages/django/core/files/move.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,663 autoreload File /usr/local/lib/python3.11/site-packages/rest_framework_simplejwt/settings.py first seen with mtime 1756717838.0
DEBUG 2025-09-02 10:32:29,663 autoreload File /usr/local/lib/python3.11/site-packages/django/core/files/locks.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,664 autoreload File /usr/local/lib/python3.11/site-packages/MySQLdb/_exceptions.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,664 autoreload File /usr/local/lib/python3.11/pathlib.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,665 autoreload File /usr/local/lib/python3.11/inspect.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,666 autoreload File /usr/local/lib/python3.11/site-packages/django/views/static.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,667 autoreload File /usr/local/lib/python3.11/site-packages/sqlparse/filters/output.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,668 autoreload File /usr/local/lib/python3.11/site-packages/django/template/backends/__init__.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,670 autoreload File /app/materials/admin.py first seen with mtime 1756542291.669325
DEBUG 2025-09-02 10:32:29,671 autoreload File /usr/local/lib/python3.11/lib-dynload/_contextvars.cpython-311-x86_64-linux-gnu.so first seen with mtime 1755038851.0
DEBUG 2025-09-02 10:32:29,671 autoreload File /usr/local/lib/python3.11/asyncio/trsock.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,671 autoreload File /usr/local/lib/python3.11/site-packages/django/utils/hashable.py first seen with mtime 1756717836.0
DEBUG 2025-09-02 10:32:29,672 autoreload File /usr/local/lib/python3.11/importlib/metadata/_meta.py first seen with mtime 1755038884.0
DEBUG 2025-09-02 10:32:29,673 autoreload File /usr/local/lib/python3.11/site-packages/urllib3/util/ssltransport.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,673 autoreload File /usr/local/lib/python3.11/site-packages/rest_framework/utils/__init__.py first seen with mtime 1756717838.0
DEBUG 2025-09-02 10:32:29,674 autoreload File /usr/local/lib/python3.11/site-packages/django/contrib/admin/apps.py first seen with mtime 1756717835.0
DEBUG 2025-09-02 10:32:29,674 autoreload File /usr/local/lib/python3.11/site-packages/django/db/models/fields/related_lookups.py first seen with mtime 1756717836.0
